"date","wave","wave.day","type","cases.stat"
2020-08-29,"Primera",181,"Índice (día 1 = 100)",29586.1538461538
2020-08-30,"Primera",182,"Casos",4926
2020-08-30,"Primera",182,"Media móvil de 7 días",5490.14285714286
2020-08-30,"Primera",182,"Spline (df=33)",5323.16955711731
2020-08-30,"Primera",182,"Cambio en spline",-0.00966404395173767
2020-08-30,"Primera",182,"Índice (día 1 = 100)",29562.3076923077
2020-08-31,"Primera",183,"Casos",5713
2020-08-31,"Primera",183,"Media móvil de 7 días",5451.42857142857
2020-08-31,"Primera",183,"Spline (df=33)",5266.26053493027
2020-08-31,"Primera",183,"Cambio en spline",-0.010690815232618
2020-08-31,"Primera",183,"Índice (día 1 = 100)",29353.8461538462
2020-09-01,"Primera",184,"Casos",7215
2020-09-01,"Primera",184,"Media móvil de 7 días",5243.85714285714
2020-09-01,"Primera",184,"Spline (df=33)",5205.36419853779
2020-09-01,"Primera",184,"Cambio en spline",-0.0115634872199287
2020-09-01,"Primera",184,"Índice (día 1 = 100)",28236.1538461538
2020-09-02,"Primera",185,"Casos",4882
2020-09-02,"Primera",185,"Media móvil de 7 días",5345.85714285714
2020-09-02,"Primera",185,"Spline (df=33)",5141.45690924556
2020-09-02,"Primera",185,"Cambio en spline",-0.0122771984542754
2020-09-02,"Primera",185,"Índice (día 1 = 100)",28785.3846153846
2020-09-03,"Primera",186,"Casos",4701
2020-09-03,"Primera",186,"Media móvil de 7 días",5239.71428571429
2020-09-03,"Primera",186,"Spline (df=33)",5075.51502835928
2020-09-03,"Primera",186,"Cambio en spline",-0.0128255243698925
2020-09-03,"Primera",186,"Índice (día 1 = 100)",28213.8461538461
2020-09-04,"Primera",187,"Casos",4805
2020-09-04,"Primera",187,"Media móvil de 7 días",5163.85714285714
2020-09-04,"Primera",187,"Spline (df=33)",5008.51491718464
2020-09-04,"Primera",187,"Cambio en spline",-0.013200652702293
2020-09-04,"Primera",187,"Índice (día 1 = 100)",27805.3846153846
2020-09-05,"Primera",188,"Casos",5179
2020-09-05,"Primera",188,"Media móvil de 7 días",4793.71428571429
2020-09-05,"Primera",188,"Spline (df=33)",4941.43293702734
2020-09-05,"Primera",188,"Cambio en spline",-0.0133935869746816
2020-09-05,"Primera",188,"Índice (día 1 = 100)",25812.3076923077
2020-09-06,"Primera",189,"Casos",4183
2020-09-06,"Primera",189,"Media móvil de 7 días",4715.42857142857
2020-09-06,"Primera",189,"Spline (df=33)",4875.24544919307
2020-09-06,"Primera",189,"Cambio en spline",-0.0133943916021429
2020-09-06,"Primera",189,"Índice (día 1 = 100)",25390.7692307692
2020-09-07,"Primera",190,"Casos",5182
2020-09-07,"Primera",190,"Media móvil de 7 días",4832.28571428571
2020-09-07,"Primera",190,"Spline (df=33)",4810.92881498753
2020-09-07,"Primera",190,"Cambio en spline",-0.0131924915116199
2020-09-07,"Primera",190,"Índice (día 1 = 100)",26020
2020-09-08,"Primera",191,"Casos",4624
2020-09-08,"Primera",191,"Media móvil de 7 días",4754
2020-09-08,"Primera",191,"Spline (df=33)",4749.4593957164
2020-09-08,"Primera",191,"Cambio en spline",-0.012777037789382
2020-09-08,"Primera",191,"Índice (día 1 = 100)",25598.4615384615
2020-09-09,"Primera",192,"Casos",4334
2020-09-09,"Primera",192,"Media móvil de 7 días",4534.85714285714
2020-09-09,"Primera",192,"Spline (df=33)",4691.8135526854
2020-09-09,"Primera",192,"Cambio en spline",-0.0121373483228422
2020-09-09,"Primera",192,"Índice (día 1 = 100)",24418.4615384615
2020-09-10,"Primera",193,"Casos",5519
2020-09-10,"Primera",193,"Media móvil de 7 días",4430.42857142857
2020-09-10,"Primera",193,"Spline (df=33)",4638.9676472002
2020-09-10,"Primera",193,"Cambio en spline",-0.0112634282866901
2020-09-10,"Primera",193,"Índice (día 1 = 100)",23856.1538461538
2020-09-11,"Primera",194,"Casos",4257
2020-09-11,"Primera",194,"Media móvil de 7 días",4373
2020-09-11,"Primera",194,"Spline (df=33)",4591.73929254354
2020-09-11,"Primera",194,"Cambio en spline",-0.0101807898326627
2020-09-11,"Primera",194,"Índice (día 1 = 100)",23546.9230769231
2020-09-12,"Primera",195,"Casos",3645
2020-09-12,"Primera",195,"Media móvil de 7 días",4433.42857142857
2020-09-12,"Primera",195,"Spline (df=33)",4550.3111099062
2020-09-12,"Primera",195,"Cambio en spline",-0.00902232901258413
2020-09-12,"Primera",195,"Índice (día 1 = 100)",23872.3076923077
2020-09-13,"Primera",196,"Casos",3452
2020-09-13,"Primera",196,"Media móvil de 7 días",4335.71428571429
2020-09-13,"Primera",196,"Spline (df=33)",4514.706972456
2020-09-13,"Primera",196,"Cambio en spline",-0.00782455014398555
2020-09-13,"Primera",196,"Índice (día 1 = 100)",23346.1538461538
2020-09-14,"Primera",197,"Casos",4780
2020-09-14,"Primera",197,"Media móvil de 7 días",4183
2020-09-14,"Primera",197,"Spline (df=33)",4484.95075336077
2020-09-14,"Primera",197,"Cambio en spline",-0.0065909524752704
2020-09-14,"Primera",197,"Índice (día 1 = 100)",22523.8461538462
2020-09-15,"Primera",198,"Casos",5047
2020-09-15,"Primera",198,"Media móvil de 7 días",4292.57142857143
2020-09-15,"Primera",198,"Spline (df=33)",4461.06632578833
2020-09-15,"Primera",198,"Cambio en spline",-0.00532546038650462
2020-09-15,"Primera",198,"Índice (día 1 = 100)",23113.8461538462
2020-09-16,"Primera",199,"Casos",3650
2020-09-16,"Primera",199,"Media móvil de 7 días",4449.57142857143
2020-09-16,"Primera",199,"Spline (df=33)",4443.07756290648
2020-09-16,"Primera",199,"Cambio en spline",-0.00403239081603777
2020-09-16,"Primera",199,"Índice (día 1 = 100)",23959.2307692308
2020-09-17,"Primera",200,"Casos",4450
2020-09-17,"Primera",200,"Media móvil de 7 días",4794.42857142857
2020-09-17,"Primera",200,"Spline (df=33)",4431.00833788306
2020-09-17,"Primera",200,"Cambio en spline",-0.0027164110579981
2020-09-17,"Primera",200,"Índice (día 1 = 100)",25816.1538461538
2020-09-18,"Primera",201,"Casos",5024
2020-09-18,"Primera",201,"Media móvil de 7 días",4824.57142857143
2020-09-18,"Primera",201,"Spline (df=33)",4424.88252388588
2020-09-18,"Primera",201,"Cambio en spline",-0.00138248758071785
2020-09-18,"Primera",201,"Índice (día 1 = 100)",25978.4615384615
2020-09-19,"Primera",202,"Casos",4744
2020-09-19,"Primera",202,"Media móvil de 7 días",4700.14285714286
2020-09-19,"Primera",202,"Spline (df=33)",4424.72399408276
2020-09-19,"Primera",202,"Cambio en spline",-0.0000358268953504699
2020-09-19,"Primera",202,"Índice (día 1 = 100)",25308.4615384615
2020-09-20,"Segunda",1,"Casos",5866
2020-09-20,"Segunda",1,"Media móvil de 7 días",4758.85714285714
2020-09-20,"Segunda",1,"Spline (df=33)",4430.55662164152
2020-09-20,"Segunda",1,"Cambio en spline",0.00131819014396351
2020-09-20,"Segunda",1,"Índice (día 1 = 100)",100
2020-09-21,"Segunda",2,"Casos",4991
2020-09-21,"Segunda",2,"Media móvil de 7 días",4698.42857142857
2020-09-21,"Segunda",2,"Spline (df=33)",4442.40427972998
2020-09-21,"Segunda",2,"Cambio en spline",0.00267407892511449
2020-09-21,"Segunda",2,"Índice (día 1 = 100)",98.7301873198847
2020-09-22,"Segunda",3,"Casos",4176
2020-09-22,"Segunda",3,"Media móvil de 7 días",4724.28571428571
2020-09-22,"Segunda",3,"Spline (df=33)",4460.29084151595
2020-09-22,"Segunda",3,"Cambio en spline",0.00402632463406997
2020-09-22,"Segunda",3,"Índice (día 1 = 100)",99.27353506244
2020-09-23,"Segunda",4,"Casos",4061
2020-09-23,"Segunda",4,"Media móvil de 7 días",4626
2020-09-23,"Segunda",4,"Spline (df=33)",4484.24018016726
2020-09-23,"Segunda",4,"Cambio en spline",0.00536945672429996
2020-09-23,"Segunda",4,"Índice (día 1 = 100)",97.2082132564841
2020-09-24,"Segunda",5,"Casos",4027
2020-09-24,"Segunda",5,"Media móvil de 7 días",4372
2020-09-24,"Segunda",5,"Spline (df=33)",4514.27616885173
2020-09-24,"Segunda",5,"Cambio en spline",0.00669812219633332
2020-09-24,"Segunda",5,"Índice (día 1 = 100)",91.8707973102786
2020-09-25,"Segunda",6,"Casos",5205
2020-09-25,"Segunda",6,"Media móvil de 7 días",4401
2020-09-25,"Segunda",6,"Spline (df=33)",4550.42268073717
2020-09-25,"Segunda",6,"Cambio en spline",0.0080071556398904
2020-09-25,"Segunda",6,"Índice (día 1 = 100)",92.4801873198847
2020-09-26,"Segunda",7,"Casos",4056
2020-09-26,"Segunda",7,"Media móvil de 7 días",4435.57142857143
2020-09-26,"Segunda",7,"Spline (df=33)",4592.70358899141
2020-09-26,"Segunda",7,"Cambio en spline",0.00929164414400897
2020-09-26,"Segunda",7,"Índice (día 1 = 100)",93.2066522574448
2020-09-27,"Segunda",8,"Casos",4088
2020-09-27,"Segunda",8,"Media móvil de 7 días",4482.28571428571
2020-09-27,"Segunda",8,"Spline (df=33)",4641.04059961571
2020-09-27,"Segunda",8,"Cambio en spline",0.0105247398809195
2020-09-27,"Segunda",8,"Índice (día 1 = 100)",94.1882804995197
2020-09-28,"Segunda",9,"Casos",5194
2020-09-28,"Segunda",9,"Media móvil de 7 días",4797.42857142857
2020-09-28,"Segunda",9,"Spline (df=33)",4694.94674994514
2020-09-28,"Segunda",9,"Cambio en spline",0.0116150999269189
2020-09-28,"Segunda",9,"Índice (día 1 = 100)",100.810518731988
2020-09-29,"Segunda",10,"Casos",4418
2020-09-29,"Segunda",10,"Media móvil de 7 días",4735.71428571429
2020-09-29,"Segunda",10,"Spline (df=33)",4753.83291014819
2020-09-29,"Segunda",10,"Cambio en spline",0.012542455397124
2020-09-29,"Segunda",10,"Índice (día 1 = 100)",99.5136887608069
2020-09-30,"Segunda",11,"Casos",4388
2020-09-30,"Segunda",11,"Media móvil de 7 días",4766.85714285714
2020-09-30,"Segunda",11,"Spline (df=33)",4817.1099503934
2020-09-30,"Segunda",11,"Cambio en spline",0.0133107413409771
2020-09-30,"Segunda",11,"Índice (día 1 = 100)",100.168107588857
2020-10-01,"Segunda",12,"Casos",6233
2020-10-01,"Segunda",12,"Media móvil de 7 días",4767.42857142857
2020-10-01,"Segunda",12,"Spline (df=33)",4884.18874084927
2020-10-01,"Segunda",12,"Cambio en spline",0.0139251109371889
2020-10-01,"Segunda",12,"Índice (día 1 = 100)",100.180115273775
2020-10-02,"Segunda",13,"Casos",4773
2020-10-02,"Segunda",13,"Media móvil de 7 días",4886.28571428571
2020-10-02,"Segunda",13,"Spline (df=33)",4954.4801516843
2020-10-02,"Segunda",13,"Cambio en spline",0.014391624600242
2020-10-02,"Segunda",13,"Índice (día 1 = 100)",102.677713736792
2020-10-03,"Segunda",14,"Casos",4274
2020-10-03,"Segunda",14,"Media móvil de 7 días",4925
2020-10-03,"Segunda",14,"Spline (df=33)",5027.39505306701
2020-10-03,"Segunda",14,"Cambio en spline",0.0147169630617905
2020-10-03,"Segunda",14,"Índice (día 1 = 100)",103.49123439001
2020-10-04,"Segunda",15,"Casos",4092
2020-10-04,"Segunda",15,"Media móvil de 7 días",4999.28571428571
2020-10-04,"Segunda",15,"Spline (df=33)",5102.34431516591
2020-10-04,"Segunda",15,"Cambio en spline",0.0149081703959546
2020-10-04,"Segunda",15,"Índice (día 1 = 100)",105.052233429395
2020-10-05,"Segunda",16,"Casos",6026
2020-10-05,"Segunda",16,"Media móvil de 7 días",4816
2020-10-05,"Segunda",16,"Spline (df=33)",5178.73880814951
2020-10-05,"Segunda",16,"Cambio en spline",0.0149724299782222
2020-10-05,"Segunda",16,"Índice (día 1 = 100)",101.200768491835
2020-10-06,"Segunda",17,"Casos",4689
2020-10-06,"Segunda",17,"Media móvil de 7 días",4886.14285714286
2020-10-06,"Segunda",17,"Spline (df=33)",5255.98940218633
2020-10-06,"Segunda",17,"Cambio en spline",0.014916873953027
2020-10-06,"Segunda",17,"Índice (día 1 = 100)",102.674711815562
2020-10-07,"Segunda",18,"Casos",4908
2020-10-07,"Segunda",18,"Media móvil de 7 días",5335.57142857143
2020-10-07,"Segunda",18,"Spline (df=33)",5333.50696744487
2020-10-07,"Segunda",18,"Cambio en spline",0.0147484249542614
2020-10-07,"Segunda",18,"Índice (día 1 = 100)",112.118756003842
2020-10-08,"Segunda",19,"Casos",4950
2020-10-08,"Segunda",19,"Media móvil de 7 días",5431.85714285714
2020-10-08,"Segunda",19,"Spline (df=33)",5410.70237409364
2020-10-08,"Segunda",19,"Cambio en spline",0.0144736675361939
2020-10-08,"Segunda",19,"Índice (día 1 = 100)",114.142050912584
2020-10-09,"Segunda",20,"Casos",5264
2020-10-09,"Segunda",20,"Media móvil de 7 días",5518.71428571429
2020-10-09,"Segunda",20,"Spline (df=33)",5486.98649230116
2020-10-09,"Segunda",20,"Cambio en spline",0.0140987459544558
2020-10-09,"Segunda",20,"Índice (día 1 = 100)",115.967219020173
2020-10-10,"Segunda",21,"Casos",7420
2020-10-10,"Segunda",21,"Media móvil de 7 días",5629.85714285714
2020-10-10,"Segunda",21,"Spline (df=33)",5561.77019223593
2020-10-10,"Segunda",21,"Cambio en spline",0.0136292844970008
2020-10-10,"Segunda",21,"Índice (día 1 = 100)",118.302713736792
2020-10-11,"Segunda",22,"Casos",4766
2020-10-11,"Segunda",22,"Media móvil de 7 días",5665.28571428571
2020-10-11,"Segunda",22,"Spline (df=33)",5634.46434406647
2020-10-11,"Segunda",22,"Cambio en spline",0.0130703264101092
2020-10-11,"Segunda",22,"Índice (día 1 = 100)",119.047190201729
2020-10-12,"Segunda",23,"Casos",6634
2020-10-12,"Segunda",23,"Media móvil de 7 días",5896.71428571429
2020-10-12,"Segunda",23,"Spline (df=33)",5704.47981796128
2020-10-12,"Segunda",23,"Cambio en spline",0.0124262875083323
2020-10-12,"Segunda",23,"Índice (día 1 = 100)",123.91030259366
2020-10-13,"Segunda",24,"Casos",5467
2020-10-13,"Segunda",24,"Media móvil de 7 días",5999.57142857143
2020-10-13,"Segunda",24,"Spline (df=33)",5771.29811981617
2020-10-13,"Segunda",24,"Cambio en spline",0.0117133032260894
2020-10-13,"Segunda",24,"Índice (día 1 = 100)",126.071685878963
2020-10-14,"Segunda",25,"Casos",5156
2020-10-14,"Segunda",25,"Media móvil de 7 días",5722.28571428571
2020-10-14,"Segunda",25,"Spline (df=33)",5834.68329843605
2020-10-14,"Segunda",25,"Cambio en spline",0.0109828286988405
2020-10-14,"Segunda",25,"Índice (día 1 = 100)",120.244956772334
2020-10-15,"Segunda",26,"Casos",6570
2020-10-15,"Segunda",26,"Media móvil de 7 días",5893.42857142857
2020-10-15,"Segunda",26,"Spline (df=33)",5894.47003835313
2020-10-15,"Segunda",26,"Cambio en spline",0.0102467840770561
2020-10-15,"Segunda",26,"Índice (día 1 = 100)",123.841258405379
2020-10-16,"Segunda",27,"Casos",5984
2020-10-16,"Segunda",27,"Media móvil de 7 días",6012.57142857143
2020-10-16,"Segunda",27,"Spline (df=33)",5950.49302409962
2020-10-16,"Segunda",27,"Cambio en spline",0.00950432954650055
2020-10-16,"Segunda",27,"Índice (día 1 = 100)",126.344860710855
2020-10-17,"Segunda",28,"Casos",5479
2020-10-17,"Segunda",28,"Media móvil de 7 días",6404.85714285714
2020-10-17,"Segunda",28,"Spline (df=33)",6002.58694020771
2020-10-17,"Segunda",28,"Cambio en spline",0.00875455460532583
2020-10-17,"Segunda",28,"Índice (día 1 = 100)",134.588136407301
2020-10-18,"Segunda",29,"Casos",5964
2020-10-18,"Segunda",29,"Media móvil de 7 días",6448.14285714286
2020-10-18,"Segunda",29,"Spline (df=33)",6050.58647120961
2020-10-18,"Segunda",29,"Cambio en spline",0.00799647410025554
2020-10-18,"Segunda",29,"Índice (día 1 = 100)",135.497718539866
2020-10-19,"Segunda",30,"Casos",7468
2020-10-19,"Segunda",30,"Media móvil de 7 días",6336.71428571429
2020-10-19,"Segunda",30,"Spline (df=33)",6094.32630163753
2020-10-19,"Segunda",30,"Cambio en spline",0.00722902327502384
2020-10-19,"Segunda",30,"Índice (día 1 = 100)",133.156219980788
2020-10-20,"Segunda",31,"Casos",8213
2020-10-20,"Segunda",31,"Media móvil de 7 días",6325.85714285714
2020-10-20,"Segunda",31,"Spline (df=33)",6133.64111602367
2020-10-20,"Segunda",31,"Cambio en spline",0.00645105175539699
2020-10-20,"Segunda",31,"Índice (día 1 = 100)",132.928073967339
2020-10-21,"Segunda",32,"Casos",5459
2020-10-21,"Segunda",32,"Media móvil de 7 días",6283.42857142857
2020-10-21,"Segunda",32,"Spline (df=33)",6168.36559890024
2020-10-21,"Segunda",32,"Cambio en spline",0.00566131637305185
2020-10-21,"Segunda",32,"Índice (día 1 = 100)",132.036503362152
2020-10-22,"Segunda",33,"Casos",5790
2020-10-22,"Segunda",33,"Media móvil de 7 días",6304.14285714286
2020-10-22,"Segunda",33,"Spline (df=33)",6198.33443479944
2020-10-22,"Segunda",33,"Cambio en spline",0.00485847270540223
2020-10-22,"Segunda",33,"Índice (día 1 = 100)",132.471781940442
2020-10-23,"Segunda",34,"Casos",5908
2020-10-23,"Segunda",34,"Media móvil de 7 días",6222.57142857143
2020-10-23,"Segunda",34,"Spline (df=33)",6223.38230825347
2020-10-23,"Segunda",34,"Cambio en spline",0.00404106517928572
2020-10-23,"Segunda",34,"Índice (día 1 = 100)",130.757684918348
2020-10-24,"Segunda",35,"Casos",5182
2020-10-24,"Segunda",35,"Media móvil de 7 días",5857
2020-10-24,"Segunda",35,"Spline (df=33)",6243.34390379455
2020-10-24,"Segunda",35,"Cambio en spline",0.00320751555221062
2020-10-24,"Segunda",35,"Índice (día 1 = 100)",123.075768491835
2020-10-25,"Segunda",36,"Casos",6109
2020-10-25,"Segunda",36,"Media móvil de 7 días",5907.42857142857
2020-10-25,"Segunda",36,"Spline (df=33)",6258.05390595487
2020-10-25,"Segunda",36,"Cambio en spline",0.00235610954433899
2020-10-25,"Segunda",36,"Índice (día 1 = 100)",124.135446685879
2020-10-26,"Segunda",37,"Casos",6897
2020-10-26,"Segunda",37,"Media móvil de 7 días",5796.14285714286
2020-10-26,"Segunda",37,"Spline (df=33)",6267.34699926664
2020-10-26,"Segunda",37,"Cambio en spline",0.00148498134586672
2020-10-26,"Segunda",37,"Índice (día 1 = 100)",121.796950048031
2020-10-27,"Segunda",38,"Casos",5654
2020-10-27,"Segunda",38,"Media móvil de 7 días",5818.14285714286
2020-10-27,"Segunda",38,"Spline (df=33)",6271.05786826207
2020-10-27,"Segunda",38,"Cambio en spline",0.000592095665974906
2020-10-27,"Segunda",38,"Índice (día 1 = 100)",122.259245917387
2020-10-28,"Segunda",39,"Casos",5812
2020-10-28,"Segunda",39,"Media móvil de 7 días",5775.85714285714
2020-10-28,"Segunda",39,"Spline (df=33)",6269.02119747335
2020-10-28,"Segunda",39,"Cambio en spline",-0.00032477308159152
2020-10-28,"Segunda",39,"Índice (día 1 = 100)",121.370677233429
2020-10-29,"Segunda",40,"Casos",5011
2020-10-29,"Segunda",40,"Media móvil de 7 días",6021.71428571429
2020-10-29,"Segunda",40,"Spline (df=33)",6261.38846043444
2020-10-29,"Segunda",40,"Cambio en spline",-0.00121753249805449
2020-10-29,"Segunda",40,"Índice (día 1 = 100)",126.536983669548
2020-10-30,"Segunda",41,"Casos",6062
2020-10-30,"Segunda",41,"Media móvil de 7 días",5990.71428571429
2020-10-30,"Segunda",41,"Spline (df=33)",6249.57828668619
2020-10-30,"Segunda",41,"Cambio en spline",-0.00188619087010381
2020-10-30,"Segunda",41,"Índice (día 1 = 100)",125.885566762728
2020-10-31,"Segunda",42,"Casos",4886
2020-10-31,"Segunda",42,"Media móvil de 7 días",6098.57142857143
2020-10-31,"Segunda",42,"Spline (df=33)",6235.32609477123
2020-10-31,"Segunda",42,"Cambio en spline",-0.00228050458145731
2020-10-31,"Segunda",42,"Índice (día 1 = 100)",128.152017291066
2020-11-01,"Segunda",43,"Casos",7830
2020-11-01,"Segunda",43,"Media móvil de 7 días",6125.57142857143
2020-11-01,"Segunda",43,"Spline (df=33)",6220.36730323215
2020-11-01,"Segunda",43,"Cambio en spline",-0.0023990391700003
2020-11-01,"Segunda",43,"Índice (día 1 = 100)",128.719380403458
2020-11-02,"Segunda",44,"Casos",6680
2020-11-02,"Segunda",44,"Media móvil de 7 días",6340.42857142857
2020-11-02,"Segunda",44,"Spline (df=33)",6206.43733061156
2020-11-02,"Segunda",44,"Cambio en spline",-0.00223941319564025
2020-11-02,"Segunda",44,"Índice (día 1 = 100)",133.234269932757
2020-11-03,"Segunda",45,"Casos",6409
2020-11-03,"Segunda",45,"Media móvil de 7 días",6415.57142857143
2020-11-03,"Segunda",45,"Spline (df=33)",6195.27159545207
2020-11-03,"Segunda",45,"Cambio en spline",-0.00179905710227967
2020-11-03,"Segunda",45,"Índice (día 1 = 100)",134.81328049952
2020-11-04,"Segunda",46,"Casos",6001
2020-11-04,"Segunda",46,"Media móvil de 7 días",6591.57142857143
2020-11-04,"Segunda",46,"Spline (df=33)",6188.60551629629
2020-11-04,"Segunda",46,"Cambio en spline",-0.00107599466029479
2020-11-04,"Segunda",46,"Índice (día 1 = 100)",138.511647454371
2020-11-05,"Segunda",47,"Casos",6515
2020-11-05,"Segunda",47,"Media móvil de 7 días",6310
2020-11-05,"Segunda",47,"Spline (df=33)",6188.17451168682
2020-11-05,"Segunda",47,"Cambio en spline",-0.0000696448672212228
2020-11-05,"Segunda",47,"Índice (día 1 = 100)",132.594860710855
2020-11-06,"Segunda",48,"Casos",6588
2020-11-06,"Segunda",48,"Media móvil de 7 días",6469.85714285714
2020-11-06,"Segunda",48,"Spline (df=33)",6195.71400016627
2020-11-06,"Segunda",48,"Cambio en spline",0.00121837037161969
2020-11-06,"Segunda",48,"Índice (día 1 = 100)",135.954010566763
2020-11-07,"Segunda",49,"Casos",6118
2020-11-07,"Segunda",49,"Media móvil de 7 días",6736
2020-11-07,"Segunda",49,"Spline (df=33)",6212.95940027725
2020-11-07,"Segunda",49,"Cambio en spline",0.00278344031220877
2020-11-07,"Segunda",49,"Índice (día 1 = 100)",141.546589817483
2020-11-08,"Segunda",50,"Casos",5859
2020-11-08,"Segunda",50,"Media móvil de 7 días",6778.42857142857
2020-11-08,"Segunda",50,"Spline (df=33)",6241.64613056237
2020-11-08,"Segunda",50,"Cambio en spline",0.00461724090516927
2020-11-08,"Segunda",50,"Índice (día 1 = 100)",142.438160422671
2020-11-09,"Segunda",51,"Casos",7799
2020-11-09,"Segunda",51,"Media móvil de 7 días",6695.57142857143
2020-11-09,"Segunda",51,"Spline (df=33)",6283.50960956422
2020-11-09,"Segunda",51,"Cambio en spline",0.00670712150707625
2020-11-09,"Segunda",51,"Índice (día 1 = 100)",140.69704610951
2020-11-10,"Segunda",52,"Casos",8272
2020-11-10,"Segunda",52,"Media móvil de 7 días",6600.14285714286
2020-11-10,"Segunda",52,"Spline (df=33)",6340.28525582542
2020-11-10,"Segunda",52,"Cambio en spline",0.00903565838027608
2020-11-10,"Segunda",52,"Índice (día 1 = 100)",138.691762728146
2020-11-11,"Segunda",53,"Casos",6298
2020-11-11,"Segunda",53,"Media móvil de 7 días",6541.14285714286
2020-11-11,"Segunda",53,"Spline (df=33)",6413.70848788858
2020-11-11,"Segunda",53,"Cambio en spline",0.0115804303908407
2020-11-11,"Segunda",53,"Índice (día 1 = 100)",137.451969260327
2020-11-12,"Segunda",54,"Casos",5935
2020-11-12,"Segunda",54,"Media móvil de 7 días",6738.28571428571
2020-11-12,"Segunda",54,"Spline (df=33)",6505.51472429631
2020-11-12,"Segunda",54,"Cambio en spline",0.0143140644107985
2020-11-12,"Segunda",54,"Índice (día 1 = 100)",141.594620557157
2020-11-13,"Segunda",55,"Casos",5920
2020-11-13,"Segunda",55,"Media móvil de 7 días",6630
2020-11-13,"Segunda",55,"Spline (df=33)",6617.4393835912
2020-11-13,"Segunda",55,"Cambio en spline",0.0172045816569878
2020-11-13,"Segunda",55,"Índice (día 1 = 100)",139.31916426513
2020-11-14,"Segunda",56,"Casos",5705
2020-11-14,"Segunda",56,"Media móvil de 7 días",6490.42857142857
2020-11-14,"Segunda",56,"Spline (df=33)",6750.48137293229
2020-11-14,"Segunda",56,"Cambio en spline",0.0201047537618531
2020-11-14,"Segunda",56,"Índice (día 1 = 100)",136.386287223823
2020-11-15,"Segunda",57,"Casos",7239
2020-11-15,"Segunda",57,"Media móvil de 7 días",6640.85714285714
2020-11-15,"Segunda",57,"Spline (df=33)",6902.69355394429
2020-11-15,"Segunda",57,"Cambio en spline",0.0225483447183977
2020-11-15,"Segunda",57,"Índice (día 1 = 100)",139.547310278578
2020-11-16,"Segunda",58,"Casos",7041
2020-11-16,"Segunda",58,"Media móvil de 7 días",6784.57142857143
2020-11-16,"Segunda",58,"Spline (df=33)",7071.39227686833
2020-11-16,"Segunda",58,"Cambio en spline",0.0244395498084431
2020-11-16,"Segunda",58,"Índice (día 1 = 100)",142.567243035543
2020-11-17,"Segunda",59,"Casos",7295
2020-11-17,"Segunda",59,"Media móvil de 7 días",7508.71428571429
2020-11-17,"Segunda",59,"Spline (df=33)",7253.89389194554
2020-11-17,"Segunda",59,"Cambio en spline",0.0258084416663193
2020-11-17,"Segunda",59,"Índice (día 1 = 100)",157.783981748319
2020-11-18,"Segunda",60,"Casos",7351
2020-11-18,"Segunda",60,"Media móvil de 7 días",7666.57142857143
2020-11-18,"Segunda",60,"Spline (df=33)",7447.51474941707
2020-11-18,"Segunda",60,"Cambio en spline",0.0266919892068613
2020-11-18,"Segunda",60,"Índice (día 1 = 100)",161.101104707012
2020-11-19,"Segunda",61,"Casos",6941
2020-11-19,"Segunda",61,"Media móvil de 7 días",7637.71428571429
2020-11-19,"Segunda",61,"Spline (df=33)",7649.57119952404
2020-11-19,"Segunda",61,"Cambio en spline",0.0271307217112634
2020-11-19,"Segunda",61,"Índice (día 1 = 100)",160.494716618636
2020-11-20,"Segunda",62,"Casos",10989
2020-11-20,"Segunda",62,"Media móvil de 7 días",7919.28571428571
2020-11-20,"Segunda",62,"Spline (df=33)",7857.37959250758
2020-11-20,"Segunda",62,"Cambio en spline",0.0271660185340154
2020-11-20,"Segunda",62,"Índice (día 1 = 100)",166.411503362152
2020-11-21,"Segunda",63,"Casos",6810
2020-11-21,"Segunda",63,"Media móvil de 7 días",7983.14285714286
2020-11-21,"Segunda",63,"Spline (df=33)",8068.25627860882
2020-11-21,"Segunda",63,"Cambio en spline",0.026838042329319
2020-11-21,"Segunda",63,"Índice (día 1 = 100)",167.753362151777
2020-11-22,"Segunda",64,"Casos",7037
2020-11-22,"Segunda",64,"Media móvil de 7 días",8167
2020-11-22,"Segunda",64,"Spline (df=33)",8279.51760806891
2020-11-22,"Segunda",64,"Cambio en spline",0.0261842611544451
2020-11-22,"Segunda",64,"Índice (día 1 = 100)",171.616834774256
2020-11-23,"Segunda",65,"Casos",9012
2020-11-23,"Segunda",65,"Media móvil de 7 días",8245.71428571429
2020-11-23,"Segunda",65,"Spline (df=33)",8488.47993112896
2020-11-23,"Segunda",65,"Cambio en spline",0.0252384659290308
2020-11-23,"Segunda",65,"Índice (día 1 = 100)",173.270893371758
2020-11-24,"Segunda",66,"Casos",7742
2020-11-24,"Segunda",66,"Media móvil de 7 días",7849
2020-11-24,"Segunda",66,"Spline (df=33)",8692.45959803013
2020-11-24,"Segunda",66,"Cambio en spline",0.0240301760216373
2020-11-24,"Segunda",66,"Índice (día 1 = 100)",164.934558117195
2020-11-25,"Segunda",67,"Casos",8638
2020-11-25,"Segunda",67,"Media móvil de 7 días",8081.14285714286
2020-11-25,"Segunda",67,"Spline (df=33)",8888.77295901353
2020-11-25,"Segunda",67,"Cambio en spline",0.0225843282639918
